2021-08-24,57627000.0,57905000.0,55800000.0,56134000.0,16813.03,2.59079945164593,0,
2021-08-25,56168000.0,57325000.0,55100000.0,57100000.0,11188.11,-1.6593077909129752,1,
2021-08-26,57088000.0,57497000.0,54504000.0,55225000.0,9477.1,3.263382847533632,0,
2021-08-27,55255000.0,57600000.0,54616000.0,57401000.0,8324.33,-3.883811419781015,1,
2021-08-28,57400000.0,57885000.0,56704000.0,57428000.0,5552.26,-0.04878048780487805,1,
2021-08-29,57428000.0,58000000.0,56500000.0,57272000.0,11623.62,0.2716444939750644,0,
2021-08-30,57272000.0,57479000.0,55555000.0,55800000.0,14613.33,2.5701913675094286,0,
2021-08-31,55800000.0,56333000.0,55022000.0,55230000.0,11075.55,1.021505376344086,0,
2021-09-01,55228000.0,56900000.0,54538000.0,56455000.0,9099.48,-2.2216991381183457,1,
2021-09-02,56445000.0,58369000.0,56232000.0,57155000.0,8965.19,-1.257861635220126,1,
2021-09-03,57155000.0,59110000.0,56500000.0,57783000.0,11527.49,-1.0987665121161754,1,
2021-09-04,57717000.0,58500000.0,57184000.0,57827000.0,7242.36,-0.1905850962454736,1,
2021-09-05,57836000.0,59650000.0,57217000.0,59212000.0,7573.37,-2.3791410194342624,1,
2021-09-06,59212000.0,61056000.0,58810000.0,60839000.0,7151.93,-2.7477538336823617,1,
2021-09-07,60839000.0,61113000.0,55000000.0,56672000.0,19856.74,6.849225003698285,0,
2021-09-08,56668000.0,57250000.0,53154000.0,55580000.0,12683.33,1.9199548245923626,0,
2021-09-09,55576000.0,56567000.0,54701000.0,55900000.0,7540.98,-0.5829854613502231,1,
2021-09-10,55879000.0,56850000.0,54701000.0,55031000.0,10524.63,1.517564738094812,0,
2021-09-11,55031000.0,55400000.0,54316000.0,54800000.0,4246.79,0.4197634060802093,0,
2021-09-12,54800000.0,55580000.0,54316000.0,55078000.0,4456.25,-0.5072992700729927,1,
2021-09-13,55078000.0,56663000.0,53600000.0,54274000.0,7679.0,1.459747993754312,0,
2021-09-14,54340000.0,56857000.0,54120000.0,56564000.0,5994.88,-4.092749355907251,1,
2021-09-15,56564000.0,57600000.0,56011000.0,57207000.0,5204.48,-1.1367654338448483,1,
2021-09-16,57178000.0,57500000.0,56446000.0,57277000.0,5358.4,-0.17314351673720663,1,
2021-09-17,57277000.0,57836000.0,56942000.0,57642000.0,6908.81,-0.6372540461267175,1,
2021-09-18,57642000.0,58980000.0,57574000.0,58597000.0,4935.41,-1.6567780437875161,1,
2021-09-19,58597000.0,58805000.0,57466000.0,57976000.0,4821.38,1.059781217468471,0,
2021-09-20,58030000.0,58142000.0,53496000.0,53801000.0,10951.54,7.2876098569705325,0,
2021-09-21,53801000.0,54400000.0,50211000.0,50699000.0,11491.19,5.765692087507667,0,
2021-09-22,50699000.0,54153000.0,50059000.0,53856000.0,8922.16,-6.226947277066609,1,
2021-09-23,53853000.0,54656000.0,52571000.0,54410000.0,7737.7,-1.0342970679442185,1,
2021-09-24,54405000.0,54534000.0,50900000.0,52176000.0,11468.26,4.097049903501516,0,
2021-09-25,52176000.0,52452000.0,51056000.0,52326000.0,4371.93,-0.2874885004599816,1,
2021-09-26,52326000.0,53607000.0,50803000.0,52798000.0,5945.41,-0.9020372281466192,1,
2021-09-27,52798000.0,53800000.0,51747000.0,51834000.0,4963.32,1.8258267358612068,0,
2021-09-28,51831000.0,52103000.0,50222000.0,50309000.0,6216.15,2.936466593351469,0,
