2018-02-12,23:38:49,KRW-ETC,limit,31130.0,bid,1.28413146,39975.0,
2018-01-20,03:54:32,KRW-ETC,limit,41820.0,bid,0.56699999,23711.0,
2018-01-20,03:53:19,KRW-ETC,limit,41820.0,bid,0.56700334,23712.0,
2017-12-12,10:29:13,KRW-ETC,limit,30580.0,ask,0.3627186,11091.0,
2017-12-12,02:51:39,KRW-ETC,limit,31450.0,bid,0.3627186,11407.0,
2017-12-12,02:41:36,KRW-ETC,limit,30950.0,ask,0.36157436,11190.0,
2017-12-12,02:20:24,KRW-ETC,limit,32180.0,bid,0.36157436,11635.0,
2021-10-05,21:54:07,KRW-OMG,market,None,ask,60.9374388,None,
2021-10-05,21:17:08,KRW-OMG,limit,19080.0,bid,15.73976915,300314.0,
2021-10-04,16:47:40,KRW-OMG,limit,20340.0,bid,9.83767831,200098.0,
2021-10-02,22:17:40,KRW-OMG,limit,18990.0,ask,21.0,398790.0,
2021-09-29,16:22:14,KRW-OMG,limit,11560.0,bid,56.35999134,651521.0,
2021-04-07,14:19:23,KRW-OMG,market,None,ask,70.60624142,None,
2021-04-07,04:58:48,KRW-OMG,market,None,ask,44.36150092,None,
2021-04-07,04:47:11,KRW-OMG,limit,12440.0,bid,44.36150092,551857.0,
2021-04-06,23:26:40,KRW-OMG,market,None,ask,187.80423971,None,
2021-04-06,18:05:35,KRW-OMG,limit,11200.0,bid,45.65226315,511305.0,
2021-04-01,15:01:23,KRW-OMG,limit,9215.0,ask,142.26868818,1311005.0,
2021-03-28,23:04:39,KRW-OMG,limit,6785.0,bid,25.56555178,173462.0,
2021-03-28,22:50:11,KRW-OMG,limit,6865.0,bid,116.7031364,801167.0,
2021-03-24,02:49:23,KRW-OMG,market,None,ask,74.73841555,None,
2021-03-24,02:22:16,KRW-OMG,limit,6695.0,bid,74.73841555,500373.0,
2021-03-20,22:26:31,KRW-OMG,market,None,ask,29.39048176,None,
2021-03-19,01:01:42,KRW-OMG,limit,6890.0,bid,8.72093023,60087.0,
